:Player:Pos:FG%:3P%:2P%:FT%:ORB:DRB:TRB:AST:STL:BLK:TOV:PTS:ORtg:DRtg:3PAr:BPM:DBPM:DRB%:DWS:FTr:OBPM:ORB%:OWS:PER:STL%:TOV%:TRB%:TS%:USG%:VORP:WS:WS/48:HEIGHT:WEIGHT:Cluster:Salaries
77:Robert Covington:3:0.431:0.378:0.518:0.764:1.1:6.5:7.6:1.8:2.9:1.9:1.9:18.4:110.0:108.0:0.622:2.4:1.9:14.6:1.6:0.246:0.4:2.5:0.9:13.3:2.9:10.5:8.5:0.58:15.6:1.3:2.5:0.1:205.7:225.0:6:11301219
78:Allen Crabbe:2:0.367:0.378:0.342:0.732:0.7:5.5:6.2:1.9:1.0:0.5:1.9:17.4:100.0:112.0:0.694:-2.5:-0.5:12.2:1.0:0.15:-1.9:1.5:-0.2:7.7:1.0:10.4:6.9:0.519:16.4:-0.1:0.8:0.035:198.1:212.0:5:18500000
79:Torrey Craig:3:0.442:0.324:0.569:0.7:2.9:5.7:8.6:2.4:1.2:1.5:1.4:14.1:114.0:110.0:0.519:-0.1:0.9:12.6:1.7:0.193:-1.0:6.4:1.4:10.4:1.2:10.1:9.5:0.547:12.4:0.7:3.0:0.096:200.7:215.0:6:2100000
80:Jae Crowder:3:0.399:0.331:0.527:0.721:1.3:7.2:8.5:2.9:1.4:0.7:1.9:21.0:107.0:107.0:0.655:0.4:0.4:15.9:3.1:0.247:0.0:3.1:1.3:12.1:1.4:8.8:9.6:0.538:19.1:1.3:4.4:0.097:198.1:235.0:2:7815533
81:Seth Curry:2:0.456:0.45:0.463:0.846:0.9:3.2:4.2:2.3:1.2:0.4:2.1:20.1:113.0:114.0:0.54:-1.3:-1.8:6.9:0.9:0.112:0.5:2.1:1.5:11.4:1.2:11.1:4.6:0.595:16.6:0.2:2.4:0.082:188.0:185.0:0:7441860
82:Stephen Curry:1:0.472:0.437:0.525:0.916:0.9:6.6:7.5:7.4:1.9:0.5:3.9:38.4:120.0:110.0:0.604:6.3:-1.4:14.2:2.5:0.214:7.7:2.2:7.2:24.4:1.9:11.6:8.4:0.641:30.4:4.9:9.7:0.199:190.5:190.0:3:40231758
83:Troy Daniels:2:0.411:0.381:0.481:0.783:0.8:3.8:4.6:1.6:1.6:0.3:1.7:20.0:104.0:118.0:0.705:-4.4:-3.4:8.9:0.1:0.084:-1.0:1.9:0.2:9.8:1.6:8.7:5.3:0.558:17.6:-0.5:0.3:0.02:193.0:205.0:5:2028594
84:Anthony Davis:5:0.517:0.331:0.547:0.794:4.4:12.5:16.9:5.5:2.2:3.4:2.8:36.5:122.0:105.0:0.141:8.5:3.9:27.5:3.1:0.422:4.7:9.9:6.4:30.3:2.2:8.4:18.8:0.597:29.5:4.9:9.5:0.247:208.3:253.0:1:27093019
85:Ed Davis:5:0.616:0.0:0.62:0.617:7.1:15.7:22.8:2.0:1.2:1.1:2.1:15.5:129.0:105.0:0.007:0.4:1.7:34.6:2.5:0.536:-1.4:15.8:3.3:17.3:1.2:14.6:25.2:0.632:12.7:0.9:5.7:0.191:208.3:225.0:4:4767000
86:Dewayne Dedmon:5:0.492:0.382:0.57:0.814:3.0:10.8:13.8:2.6:2.0:2.0:2.4:19.9:115.0:109.0:0.413:1.3:1.7:25.0:1.9:0.215:-0.4:6.7:2.1:16.0:2.0:12.7:15.7:0.602:16.7:1.3:4.0:0.119:213.4:245.0:4:13333334
87:Matthew Dellavedova:1:0.405:0.338:0.482:0.808:0.4:4.3:4.7:11.0:0.8:0.1:4.1:17.1:107.0:119.0:0.537:-5.5:-4.1:9.9:0.0:0.215:-1.3:0.8:0.5:11.1:0.8:20.4:5.2:0.532:17.9:-0.7:0.5:0.028:193.0:200.0:5:9607500
88:Luol Deng:3:0.5:0.318:0.608:0.714:2.4:6.5:8.9:2.2:1.8:1.0:1.7:19.2:117.0:113.0:0.373:-0.6:-0.5:14.6:0.3:0.297:-0.2:5.4:0.5:14.6:1.8:9.5:10.0:0.588:15.8:0.1:0.8:0.101:205.7:237.0:4:4990000
89:DeMar DeRozan:2:0.481:0.156:0.492:0.83:1.0:7.4:8.4:8.6:1.6:0.7:3.6:29.7:110.0:111.0:0.034:0.9:0.5:16.4:2.6:0.336:0.4:2.2:3.6:19.6:1.6:11.7:9.4:0.542:27.9:2.0:6.3:0.112:200.7:220.0:3:27739975
90:Cheick Diallo:4:0.62:0.25:0.625:0.746:3.9:13.3:17.2:1.7:1.5:1.7:2.5:20.1:119.0:108.0:0.015:-1.6:0.5:29.3:1.2:0.247:-2.1:8.8:1.4:17.5:1.5:14.0:19.2:0.644:16.0:0.1:2.6:0.14:205.7:220.0:4:1678854
91:Hamidou Diallo:2:0.455:0.167:0.504:0.61:3.4:5.2:8.6:1.5:1.9:0.9:2.0:16.9:103.0:108.0:0.145:-4.7:-0.3:12.0:0.7:0.358:-4.3:7.2:0.1:10.1:1.9:10.7:9.5:0.497:16.6:-0.4:0.8:0.069:195.6:198.0:5:1416852
92:Gorgui Dieng:5:0.501:0.339:0.53:0.83:3.8:10.7:14.5:3.3:2.2:1.9:2.6:22.5:114.0:108.0:0.149:0.5:1.4:24.1:1.3:0.281:-0.9:8.3:1.5:18.1:2.2:11.9:16.1:0.572:19.6:0.7:2.8:0.132:210.8:252.0:1:16229213
93:Spencer Dinwiddie:1:0.442:0.335:0.528:0.806:0.6:3.5:4.1:7.7:1.0:0.4:3.8:28.4:114.0:113.0:0.447:-0.2:-2.1:7.6:1.4:0.43:1.9:1.4:3.5:16.3:1.0:13.4:4.6:0.58:24.9:0.8:4.8:0.121:198.1:210.0:3:10600000
94:Donte DiVincenzo:2:0.403:0.265:0.683:0.75:1.8:5.5:7.3:3.5:1.5:0.7:2.1:14.8:102.0:107.0:0.669:-1.8:0.1:11.4:0.6:0.097:-1.9:4.2:0.0:9.1:1.5:12.8:8.0:0.507:15.1:0.0:0.6:0.069:193.0:203.0:5:2905800
95:Damyean Dotson:2:0.415:0.368:0.461:0.745:0.8:5.5:6.3:3.2:1.4:0.2:1.7:18.7:105.0:116.0:0.49:-2.3:-1.4:12.2:0.9:0.14:-0.9:1.7:0.7:10.8:1.4:8.7:6.8:0.526:17.3:-0.2:1.5:0.037:198.1:210.0:5:1618520
96:Andre Drummond:5:0.533:0.132:0.548:0.59:7.9:15.1:22.9:2.1:2.5:2.6:3.3:25.5:113.0:100.0:0.036:2.9:3.6:34.7:5.9:0.392:-0.7:16.8:4.1:23.4:2.5:12.4:25.4:0.555:22.9:3.3:10.0:0.181:210.8:279.0:1:27093019
97:Jared Dudley:4:0.423:0.351:0.545:0.696:1.3:4.7:6.0:3.2:1.4:0.6:1.7:11.2:110.0:111.0:0.632:-0.7:1.0:10.4:1.2:0.192:-1.7:2.9:0.6:7.8:1.4:14.2:6.7:0.554:10.4:0.4:1.8:0.07:200.7:237.0:2:2564753
98:Kris Dunn:1:0.425:0.354:0.441:0.797:0.7:5.9:6.5:9.7:2.4:0.7:3.6:18.1:99.0:112.0:0.19:-1.8:0.3:13.3:1.2:0.136:-2.0:1.5:-0.5:12.4:2.4:16.2:7.3:0.484:20.1:0.1:0.6:0.022:193.0:205.0:5:5348007
99:Kevin Durant:3:0.521:0.353:0.587:0.885:0.6:8.2:8.8:8.0:1.0:1.5:4.0:35.7:121.0:110.0:0.281:4.3:0.1:17.5:2.9:0.366:4.2:1.4:8.6:24.2:1.0:12.3:9.8:0.631:29.0:4.3:11.5:0.204:205.7:240.0:4:37199000
100:Wayne Ellington:2:0.403:0.371:0.541:0.796:0.5:3.5:4.1:2.7:2.0:0.2:1.5:20.6:112.0:110.0:0.814:0.2:-1.0:7.9:1.4:0.107:1.2:1.1:1.3:11.8:2.0:7.7:4.5:0.569:17.2:0.7:2.6:0.097:195.6:200.0:3:7804878
101:Joel Embiid:5:0.484:0.3:0.535:0.804:3.5:15.6:19.1:5.1:1.0:2.7:5.0:38.6:114.0:104.0:0.219:4.1:2.1:34.0:3.8:0.541:2.0:8.1:4.9:26.1:1.0:13.2:21.4:0.593:33.3:3.3:8.7:0.194:213.4:250.0:1:27504630
102:Jacob Evans:2:0.34:0.267:0.368:0.0:1.4:4.4:5.8:5.4:1.2:0.7:2.6:9.3:85.0:113.0:0.283:-6.9:-0.9:9.5:0.2:0.019:-5.9:3.3:-0.3:3.5:1.2:17.1:6.5:0.374:13.5:-0.3:-0.1:-0.03:198.1:210.0:5:1925880
103:Dante Exum:1:0.419:0.29:0.464:0.791:1.2:3.7:4.9:7.9:1.0:0.4:3.7:20.8:104.0:110.0:0.257:-4.0:-1.4:8.3:0.7:0.357:-2.6:2.7:0.2:11.2:1.0:15.7:5.5:0.516:21.3:-0.3:1.0:0.069:198.1:190.0:0:9600000
104:Derrick Favors:5:0.586:0.218:0.64:0.675:5.6:9.6:15.2:2.4:1.5:2.9:2.3:24.3:124.0:103.0:0.126:4.3:3.2:21.3:3.5:0.368:1.1:12.9:4.4:21.8:1.5:10.5:17.2:0.624:19.4:2.8:7.9:0.215:208.3:265.0:1:17650000
105:Terrance Ferguson:2:0.429:0.366:0.56:0.725:0.8:2.6:3.4:1.7:1.0:0.4:1.1:12.4:112.0:112.0:0.673:-1.9:-0.5:6.0:1.6:0.118:-1.5:1.7:1.2:6.4:1.0:9.4:3.8:0.566:10.6:0.0:2.8:0.07:200.7:190.0:0:2475840
106:Yogi Ferrell:1:0.435:0.362:0.488:0.896:0.6:4.2:4.8:6.0:1.6:0.2:1.7:18.3:114.0:114.0:0.423:-2.3:-1.8:9.5:0.6:0.19:-0.5:1.2:1.3:12.7:1.6:9.5:5.3:0.55:16.3:-0.1:1.9:0.087:182.9:180.0:0:3150000
107:Dorian Finney-Smith:3:0.432:0.311:0.544:0.709:3.4:6.1:9.5:2.3:1.7:0.9:1.8:14.9:109.0:111.0:0.481:0.2:1.1:13.4:2.0:0.195:-1.0:7.5:1.2:11.0:1.7:11.4:10.5:0.53:14.0:1.1:3.3:0.079:203.2:220.0:6:4000000
108:Bryn Forbes:2:0.456:0.426:0.489:0.885:0.4:4.7:5.1:3.7:1.0:0.1:1.7:20.6:113.0:114.0:0.522:-0.7:-1.7:10.4:1.3:0.099:1.0:0.9:2.5:12.0:1.0:8.8:5.7:0.586:17.4:0.7:3.8:0.079:190.5:190.0:0:2875000
109:Evan Fournier:2:0.438:0.34:0.509:0.806:0.7:4.2:4.9:5.7:1.4:0.2:3.0:23.5:104.0:111.0:0.421:-1.5:-1.1:9.4:2.5:0.159:-0.4:1.6:0.8:12.3:1.4:11.9:5.4:0.536:22.1:0.3:3.2:0.061:200.7:205.0:3:17000000
110:De'Aaron Fox:1:0.458:0.371:0.482:0.727:0.8:4.8:5.6:10.8:2.4:0.8:4.1:25.6:110.0:111.0:0.211:1.1:0.0:10.8:2.5:0.378:1.1:1.7:3.2:18.1:2.4:15.0:6.2:0.544:24.5:2.0:5.6:0.106:190.5:175.0:0:6392760
111:Tim Frazier:1:0.444:0.366:0.494:0.759:1.7:5.3:7.0:10.3:1.2:0.2:3.2:12.9:114.0:114.0:0.387:-2.3:-1.3:11.5:0.7:0.207:-1.0:3.9:1.3:11.7:1.2:21.1:7.7:0.544:13.3:-0.1:2.0:0.084:185.4:170.0:0:1882867
112:Markelle Fultz:2:0.419:0.286:0.433:0.568:2.9:4.9:7.7:6.5:1.9:0.6:2.8:17.1:99.0:111.0:0.09:-3.1:-0.1:10.6:0.4:0.239:-2.9:6.6:-0.1:10.5:1.9:12.7:8.7:0.452:19.3:-0.1:0.3:0.035:193.0:200.0:5:9745200
113:Danilo Gallinari:3:0.463:0.433:0.484:0.904:1.2:8.3:9.6:4.1:1.1:0.5:2.3:30.9:125.0:112.0:0.421:2.9:-1.2:18.1:1.8:0.459:4.2:2.9:6.4:21.0:1.1:8.5:10.7:0.633:23.8:2.6:8.2:0.191:208.3:225.0:4:22615559
114:Langston Galloway:2:0.388:0.355:0.449:0.844:1.4:3.4:4.8:2.4:1.0:0.2:0.7:19.0:115.0:113.0:0.647:-1.3:-1.6:7.9:1.3:0.164:0.2:3.0:2.1:10.7:1.0:3.7:5.4:0.534:16.1:0.3:3.4:0.094:188.0:200.0:3:7333333
115:Marc Gasol:5:0.448:0.363:0.487:0.759:1.6:11.1:12.7:7.1:1.7:1.7:3.1:21.6:108.0:105.0:0.314:2.8:3.1:25.1:4.0:0.291:-0.3:3.6:2.0:16.7:1.7:13.6:14.3:0.546:20.7:3.0:6.0:0.118:215.9:255.0:1:25595700
116:Pau Gasol:5:0.447:0.462:0.444:0.7:3.0:15.5:18.5:7.0:0.7:2.0:2.2:15.9:116.0:106.0:0.138:0.6:2.7:34.2:0.5:0.426:-2.1:6.7:0.5:16.7:0.7:12.5:20.6:0.529:15.6:0.2:1.1:0.142:213.4:250.0:1:2564753
117:Rudy Gay:4:0.504:0.402:0.537:0.816:1.7:10.8:12.5:4.8:1.4:0.9:3.0:25.1:111.0:109.0:0.247:1.0:0.8:23.9:2.2:0.197:0.2:3.8:2.2:17.5:1.4:12.3:13.9:0.583:22.1:1.4:4.4:0.115:203.2:230.0:4:14000000
118:Paul George:3:0.438:0.386:0.484:0.839:1.7:8.6:10.3:5.2:2.8:0.6:3.4:35.5:116.0:105.0:0.469:5.5:0.7:19.6:4.9:0.335:4.7:3.7:7.0:23.3:2.8:10.0:11.4:0.583:29.5:5.3:11.9:0.201:205.7:220.0:3:33005556
119:Taj Gibson:4:0.566:0.324:0.583:0.757:4.9:8.1:13.0:2.4:1.5:1.1:2.1:21.4:123.0:112.0:0.063:1.0:0.2:18.3:1.4:0.33:0.8:10.8:3.7:17.8:1.5:10.6:14.5:0.612:17.2:1.3:5.1:0.144:205.7:232.0:4:9800000
120:Shai Gilgeous-Alexander:1:0.476:0.367:0.503:0.8:1.2:3.8:5.0:5.9:2.1:1.0:3.1:19.3:108.0:112.0:0.194:-0.3:0.2:8.3:1.9:0.272:-0.6:2.9:1.5:13.4:2.1:15.0:5.7:0.554:18.3:0.9:3.3:0.074:198.1:181.0:0:3952920
121:Rudy Gobert:5:0.669:0.0:0.669:0.636:5.7:13.6:19.3:3.0:1.2:3.5:2.4:23.8:133.0:100.0:0.0:7.0:5.1:30.2:5.7:0.733:2.0:13.2:8.7:24.6:1.2:12.1:21.9:0.682:17.8:5.9:14.4:0.268:215.9:245.0:4:25008427
122:Aaron Gordon:4:0.449:0.349:0.499:0.731:2.4:8.3:10.7:5.4:1.1:1.0:3.0:23.2:107.0:109.0:0.332:1.0:1.2:18.4:3.3:0.242:-0.2:5.2:1.8:15.1:1.1:12.3:11.7:0.538:21.8:2.0:5.1:0.093:205.7:220.0:6:19863636
123:Eric Gordon:2:0.409:0.36:0.497:0.783:0.4:3.0:3.4:2.9:0.9:0.6:2.0:25.1:108.0:115.0:0.64:-2.9:-2.9:6.9:1.0:0.162:0.0:0.9:1.7:12.2:0.9:8.2:3.8:0.549:22.0:-0.5:2.6:0.059:193.0:215.0:3:14057730
124:Devonte' Graham:1:0.343:0.281:0.421:0.761:0.7:3.8:4.5:8.7:1.7:0.1:2.2:15.6:104.0:115.0:0.56:-4.3:-2.7:8.6:0.3:0.213:-1.6:1.6:0.2:10.3:1.7:11.3:5.0:0.459:17.0:-0.4:0.5:0.035:188.0:185.0:0:1416852
125:Treveon Graham:2:0.335:0.297:0.413:0.818:1.5:5.6:7.1:2.3:0.9:0.5:1.1:12.2:99.0:112.0:0.67:-2.9:-0.1:12.3:0.6:0.115:-2.8:3.4:-0.1:6.1:0.9:7.8:7.9:0.458:12.8:-0.2:0.5:0.033:195.6:225.0:6:1678854
126:Jerami Grant:4:0.497:0.392:0.555:0.71:1.7:5.7:7.5:1.4:1.1:1.8:1.2:19.5:119.0:108.0:0.356:0.3:0.9:13.1:3.3:0.269:-0.6:3.7:4.0:13.8:1.1:6.8:8.2:0.592:15.4:1.5:7.3:0.134:205.7:220.0:6:9346153
127:Danny Green:2:0.465:0.455:0.487:0.841:1.3:5.6:6.9:2.7:1.6:1.1:1.6:17.8:119.0:108.0:0.69:2.9:1.2:12.2:2.9:0.07:1.7:3.0:3.0:13.0:1.6:10.4:7.7:0.632:14.1:2.7:5.9:0.128:198.1:215.0:6:14634146
128:Draymond Green:4:0.445:0.285:0.549:0.692:1.4:9.7:11.1:10.5:2.2:1.6:3.9:11.2:108.0:106.0:0.391:2.0:3.4:20.8:3.2:0.216:-1.4:3.2:1.1:12.9:2.2:26.8:12.4:0.526:13.1:2.1:4.3:0.1:200.7:230.0:6:18539130
129:Gerald Green:2:0.4:0.354:0.547:0.838:1.0:5.1:6.1:1.3:1.1:0.9:1.8:22.5:107.0:113.0:0.763:-3.4:-2.6:11.7:1.0:0.118:-0.8:2.2:0.9:11.4:1.1:8.3:6.8:0.555:19.5:-0.5:1.9:0.061:200.7:205.0:3:2564753
130:JaMychal Green:4:0.483:0.403:0.53:0.792:3.7:10.9:14.6:1.8:1.6:1.2:3.1:21.8:108.0:107.0:0.37:-1.5:0.0:24.3:1.9:0.212:-1.5:8.3:0.9:14.7:1.6:14.3:16.4:0.587:19.4:0.2:2.9:0.101:205.7:227.0:6:4767000
131:Jeff Green:4:0.475:0.347:0.586:0.888:1.3:5.7:7.0:3.1:1.0:0.9:2.3:21.4:115.0:116.0:0.466:-1.2:-1.4:13.3:0.8:0.3:0.2:2.9:2.8:13.6:1.0:11.5:8.0:0.608:17.8:0.4:3.6:0.083:205.7:235.0:6:2564753
132:Blake Griffin:4:0.462:0.362:0.525:0.753:1.9:8.7:10.6:7.6:1.0:0.5:4.8:34.6:113.0:110.0:0.389:4.6:0.4:20.1:2.9:0.41:4.2:4.0:5.1:21.0:1.0:13.8:11.8:0.581:30.2:4.4:8.0:0.147:208.3:250.0:1:34234964
133:James Harden:1:0.442:0.368:0.528:0.879:1.1:7.7:8.9:10.0:2.7:1.0:6.6:48.2:118.0:108.0:0.539:11.7:1.1:17.8:3.8:0.449:10.5:2.5:11.4:30.6:2.7:14.5:10.0:0.616:40.5:9.9:15.2:0.254:195.6:220.0:3:37800000
134:Maurice Harkless:3:0.487:0.275:0.582:0.671:2.6:6.6:9.2:2.5:2.3:1.8:1.5:15.7:114.0:108.0:0.309:2.2:2.3:14.1:1.9:0.188:-0.1:5.9:1.5:13.2:2.3:9.7:10.1:0.547:13.9:1.5:3.4:0.114:205.7:220.0:6:11511234
135:Montrezl Harrell:5:0.615:0.176:0.623:0.643:4.0:7.7:11.7:3.5:1.6:2.4:2.9:29.8:122.0:109.0:0.019:4.2:1.6:16.7:2.6:0.466:2.6:9.3:6.1:23.4:1.6:11.0:13.1:0.636:23.5:3.4:8.7:0.193:203.2:240.0:4:6000000
136:Gary Harris:2:0.424:0.339:0.476:0.799:1.2:3.6:4.8:3.8:1.6:0.6:2.0:22.1:108.0:111.0:0.38:-1.8:-1.0:7.9:1.5:0.226:-0.7:2.7:1.1:12.2:1.6:8.9:5.3:0.526:20.0:0.1:2.6:0.076:193.0:210.0:3:17839286
137:Joe Harris:2:0.5:0.474:0.528:0.827:1.1:5.0:6.0:3.8:0.8:0.4:2.5:21.6:119.0:113.0:0.516:1.0:-0.5:10.9:1.7:0.178:1.4:2.4:3.8:13.5:0.8:13.0:6.7:0.645:17.0:1.7:5.5:0.116:198.1:218.0:6:7670000
138:Tobias Harris:4:0.487:0.397:0.528:0.866:1.1:9.6:10.7:3.8:0.8:0.6:2.5:27.3:114.0:111.0:0.313:0.5:-0.6:20.8:2.6:0.245:1.1:2.6:4.5:17.2:0.8:9.8:12.0:0.592:22.8:1.8:7.1:0.12:205.7:235.0:4:31034483
139:Shaquille Harrison:1:0.432:0.27:0.475:0.667:1.1:6.4:7.5:4.7:3.0:1.0:2.0:16.1:101.0:110.0:0.209:-1.3:1.4:14.5:1.6:0.289:-2.7:2.5:-0.1:12.4:3.0:11.1:8.4:0.494:16.5:0.2:1.4:0.048:193.0:190.0:0:898310
140:Josh Hart:2:0.407:0.336:0.511:0.688:0.9:5.8:6.7:2.5:1.7:1.1:1.6:14.2:103.0:110.0:0.591:-0.7:1.1:12.6:1.9:0.172:-1.8:2.2:0.2:9.3:1.7:10.4:7.5:0.526:13.5:0.6:2.1:0.059:195.6:215.0:6:1934160
141:Isaiah Hartenstein:4:0.488:0.333:0.514:0.786:4.7:5.8:10.4:3.3:1.6:2.7:2.9:11.8:114.0:109.0:0.146:-0.6:2.4:13.3:0.3:0.341:-3.0:10.3:0.2:10.0:1.6:21.6:11.8:0.562:11.8:0.1:0.5:0.101:213.4:249.0:2:1416852
142:Udonis Haslem:5:0.333:0.0:0.524:0.75:2.0:15.8:17.8:1.3:0.0:0.0:2.0:16.5:77.0:107.0:0.364:-14.1:-3.9:34.5:0.1:0.121:-10.2:4.3:-0.2:3.6:0.0:7.9:19.4:0.36:21.9:-0.2:-0.1:-0.075:203.2:235.0:2:2564753
143:Gordon Hayward:4:0.466:0.333:0.542:0.834:1.3:7.0:8.3:6.3:1.6:0.6:2.7:21.3:114.0:109.0:0.364:0.5:0.4:15.5:2.3:0.294:0.1:2.9:2.6:15.6:1.6:12.8:9.2:0.575:19.0:1.2:4.9:0.126:203.2:225.0:6:32700690
144:John Henson:5:0.463:0.355:0.556:0.6:4.0:13.6:17.6:3.5:1.7:2.7:3.0:19.5:108.0:99.0:0.463:1.3:3.1:28.0:0.4:0.149:-1.8:9.2:0.1:17.1:1.7:14.4:19.2:0.553:18.6:0.2:0.6:0.146:210.8:219.0:6:9732396
145:Mario Hezonja:3:0.412:0.276:0.478:0.763:1.1:8.4:9.6:3.5:2.3:0.3:3.5:20.4:94.0:112.0:0.328:-4.0:-0.4:18.7:1.1:0.246:-3.6:2.4:-1.1:10.8:2.3:14.6:10.4:0.497:21.3:-0.6:-0.1:-0.003:203.2:225.0:2:1737145
146:Buddy Hield:2:0.458:0.427:0.487:0.886:1.9:5.4:7.3:3.6:1.0:0.6:2.6:30.2:113.0:114.0:0.479:1.1:-2.0:12.4:1.6:0.142:3.1:4.1:4.3:17.5:1.0:9.2:8.1:0.587:25.1:2.1:5.9:0.108:193.0:214.0:3:4861208
147:George Hill:1:0.452:0.314:0.547:0.824:1.4:4.0:5.4:4.9:1.9:0.3:1.9:16.6:114.0:110.0:0.407:-1.0:-0.4:8.3:1.3:0.226:-0.6:3.2:1.5:12.1:1.9:11.0:5.9:0.554:15.1:0.3:2.8:0.103:190.5:188.0:0:9133907
148:Solomon Hill:3:0.382:0.317:0.468:0.719:1.8:5.2:7.0:2.9:1.2:0.5:1.6:10.1:103.0:115.0:0.567:-2.3:-0.2:11.5:0.4:0.18:-2.1:4.1:0.1:6.8:1.2:13.9:7.8:0.497:10.4:-0.1:0.5:0.029:200.7:225.0:6:13258781
149:Aaron Holiday:1:0.401:0.339:0.459:0.82:0.4:4.7:5.1:6.6:1.6:1.0:3.0:22.3:102.0:108.0:0.485:-2.6:-1.1:10.4:0.8:0.191:-1.5:0.9:0.1:11.9:1.6:12.3:5.8:0.518:21.9:-0.1:0.9:0.065:185.4:185.0:0:2239200
150:Jrue Holiday:2:0.472:0.325:0.539:0.768:1.5:5.0:6.5:10.0:2.1:1.0:4.1:27.5:111.0:112.0:0.313:2.8:-0.1:11.0:1.9:0.234:2.9:3.3:3.5:19.4:2.1:14.1:7.2:0.555:25.4:2.9:5.4:0.108:193.0:205.0:3:26131111
151:Justin Holiday:2:0.386:0.348:0.442:0.896:0.9:5.2:6.1:2.7:2.3:0.7:2.0:16.1:100.0:111.0:0.598:-0.8:0.6:11.9:2.5:0.136:-1.3:1.9:-0.4:10.0:2.3:11.2:6.8:0.52:15.7:0.8:2.1:0.038:198.1:181.0:0:4767000
152:Rondae Hollis-Jefferson:3:0.411:0.184:0.436:0.645:3.2:8.8:12.0:3.7:1.7:1.0:2.6:20.3:99.0:108.0:0.101:-3.0:1.2:19.2:1.7:0.376:-4.3:7.1:-0.5:12.5:1.7:10.7:13.2:0.464:21.6:-0.3:1.2:0.047:200.7:217.0:6:2500000
153:Richaun Holmes:5:0.608:0.0:0.608:0.731:4.6:8.7:13.3:2.4:1.7:3.2:2.1:23.1:127.0:111.0:0.0:1.4:1.5:20.5:1.1:0.479:-0.1:10.6:3.1:20.7:1.7:10.5:15.5:0.647:17.9:1.0:4.3:0.173:208.3:235.0:4:4767000
154:Rodney Hood:2:0.435:0.356:0.478:0.884:0.7:3.4:4.1:3.3:1.5:0.3:1.4:20.9:112.0:117.0:0.352:-2.4:-2.1:7.9:0.5:0.231:-0.2:1.4:2.1:12.3:1.5:6.9:4.6:0.545:18.1:-0.2:2.6:0.065:203.2:206.0:3:5718000
155:Al Horford:5:0.535:0.36:0.604:0.821:2.9:8.3:11.2:6.9:1.4:2.1:2.5:22.6:122.0:107.0:0.281:4.8:2.7:18.3:2.9:0.131:2.1:6.5:4.5:20.2:1.4:11.8:12.4:0.605:18.9:3.4:7.5:0.181:208.3:245.0:4:28000000
156:Dwight Howard:5:0.623:0.0:0.623:0.604:4.9:12.1:17.1:0.8:1.4:0.8:3.3:23.7:116.0:111.0:0.0:-5.2:-2.3:28.3:0.2:0.696:-2.9:11.1:0.4:17.4:1.4:15.1:19.6:0.638:19.6:-0.2:0.6:0.124:210.8:265.0:1:2564753
157:Kevin Huerter:2:0.419:0.385:0.457:0.732:1.4:4.2:5.5:4.8:1.5:0.6:2.5:16.4:106.0:116.0:0.537:-1.9:-1.0:9.7:0.7:0.085:-0.9:3.0:0.7:10.1:1.5:13.8:6.3:0.533:15.7:0.1:1.5:0.034:200.7:190.0:0:2636280
158:Chandler Hutchison:3:0.459:0.28:0.516:0.605:1.7:8.3:10.0:1.8:1.2:0.3:1.4:12.4:101.0:114.0:0.239:-4.3:-0.4:18.9:0.6:0.182:-3.9:3.7:0.0:8.8:1.2:10.0:11.2:0.507:12.2:-0.5:0.6:0.03:200.7:197.0:5:2332320
159:Serge Ibaka:5:0.529:0.29:0.586:0.763:3.7:10.6:14.3:2.4:0.7:2.5:2.7:26.5:113.0:105.0:0.193:0.5:1.2:23.2:3.3:0.202:-0.7:8.6:2.8:18.7:0.7:10.7:16.1:0.582:22.9:1.3:6.1:0.146:208.3:235.0:4:23271604
160:Andre Iguodala:3:0.5:0.333:0.652:0.582:1.4:6.2:7.6:6.5:1.8:1.5:1.6:11.7:124.0:109.0:0.477:1.9:1.7:13.2:1.8:0.222:0.2:3.4:2.4:13.1:1.8:13.6:8.5:0.587:10.4:1.6:4.2:0.129:198.1:215.0:6:17185185
161:Joe Ingles:4:0.448:0.391:0.533:0.707:0.7:5.5:6.1:8.7:1.8:0.4:3.6:18.5:110.0:107.0:0.602:1.8:0.8:12.2:3.6:0.153:1.0:1.5:2.5:13.4:1.8:18.4:7.0:0.581:17.5:2.5:6.0:0.113:203.2:226.0:6:11954546
162:Brandon Ingram:3:0.497:0.33:0.521:0.675:1.1:6.0:7.1:4.1:0.7:0.8:3.4:25.1:104.0:112.0:0.129:-2.8:-0.6:13.0:1.4:0.396:-2.2:2.5:0.6:13.4:0.7:13.1:7.8:0.555:23.2:-0.3:2.0:0.055:205.7:190.0:0:7265485
163:Kyrie Irving:1:0.487:0.401:0.533:0.873:1.5:5.7:7.3:10.1:2.2:0.7:3.7:34.7:118.0:108.0:0.35:6.4:0.4:12.7:2.9:0.197:6.0:3.4:6.2:24.3:2.2:11.3:8.1:0.592:29.6:4.7:9.1:0.197:190.5:193.0:3:31742000
164:Jonathan Isaac:4:0.429:0.323:0.51:0.815:2.4:7.6:10.1:2.0:1.4:2.4:1.8:17.7:107.0:106.0:0.435:0.1:2.0:17.0:3.1:0.221:-1.9:5.2:0.9:13.0:1.4:10.1:11.0:0.537:16.3:1.1:4.0:0.096:208.3:210.0:6:5806440
